,y,d,ln_prgdp,金融发展程度1,能源消费结构,对外开放程度,外商投资水平,环境规制,ln_internet,ln_person3,城镇化,词频占比,第二产业增加值占GDP比重(%),第三产业增加值占GDP比重(%),教育水平支出,科学技术水平,基础设施水平2,year,id,ln_AI_f,ln_GT_f
127,0.389548997,0.302042276,10.83194351,1.432436255,94.86136263,0.273505527,0.023683916,15.09,12.34733772,5.21493578,0.640362203,0.004946996,62.3,32.66,0.13464015,0.009798551,0.523071246,2010,19,0,0
128,0.373102988,0.302042276,11.01125813,1.345956016,93.84352257,0.254964241,0.021773256,15.09,12.45775318,5.21493578,0.641607285,0.007064142,62.9,32.02,0.128369979,0.015435591,0.552552779,2011,19,0,0
129,0.347582381,0.444476962,11.07378483,1.390607797,95.8781159,0.23214379,0.026183935,15.09,12.61153793,5.204006672,0.646214128,0.005105948,60.65,33.94,0.138127598,0.013570802,0.647884442,2012,19,0,0
130,0.435970447,0.95836997,11.0055933,3.90183321,89.90011824,0.221851852,0.004338676,44,13.12236309,5.170484066,0.692307711,0.007388684,47.28,46.05,0.106882694,0.000843597,1.436098025,2020,19,0,0.693147182
131,0.211616943,0,10.01672649,1.114829849,85.76329207,0.258442109,0.014541385,78.43,11.52682877,5.978885651,0.514524579,0.007079288,61.75,26.59,0.155062684,0.001642102,0.596007893,2006,20,0,0
132,0.296153623,0.721669197,10.63732052,1.341525813,79.72732031,0.222070849,0.01352664,78.57,12.62478256,5.976350784,0.508044004,0.01015625,54.61,35.37,0.190356468,0.01480816,0.571130476,2010,20,0,0.693147182
133,0.291400608,1.148485184,10.99468899,1.718068297,98.4185053,0.194240884,0.010321345,92.01,13.23569202,5.991464615,0.496508926,0.00551116,50.3,40.43,0.192561998,0.019903642,0.768154606,2014,20,1.098612309,0.693147182
134,0.474327241,0.190567464,8.976894379,1.218982237,68.80715565,0.019019904,0.014703915,99.85,11.20639992,6.555356979,0.27854681,0.002115842,30.32,40.23,0.262419542,0.002069513,0.448052793,2008,21,0,0.693147182
135,0.454612641,0.220042124,9.045111656,1.703986124,69.28891028,0.025709061,0.018426198,99.85,11.60701656,6.569481373,0.274739087,0.003165893,34.12,37.51,0.214581591,0.002263392,0.567375982,2009,21,0,0.693147182
136,0.391844353,0,9.241644859,1.539695581,71.47319197,0.031547787,0.021864437,99.85,11.93320656,6.575075626,0.272987545,0.002444988,37.36,35.9,0.201292418,0.003438125,0.670104138,2010,21,0,0.693147182
137,0.387601338,0.302042276,9.591649055,1.733054457,76.67021477,0.044019906,0.031986011,99.85,12.34583473,6.59441328,0.267711401,0.005512454,40.36,34.33,0.230125603,0.00529322,0.60124554,2012,21,0,0
138,0.348509599,0.570860744,9.43332386,1.831916774,71.15017755,0.033373503,0.037407603,99.84,12.61153793,6.628041267,0.259124666,0.006196924,40.46,34.89,0.184430798,0.007328809,0.684484796,2013,21,0.693147182,0
139,0.264908071,0,9.834030151,1.138940111,84.14429765,0.066109664,0.008468975,84.59,11.97528076,6.198478699,0.461750031,0.00279888,53.38,35.1,0.221630803,0.002969089,0.357506,2006,22,0,0
140,0.27783367,0.186778829,9.961992264,1.073218075,90.33704258,0.071459971,0.008108469,84.6,12.23999596,6.210599899,0.455584109,0.002230483,51.83,36.82,0.26585255,0.00803577,0.422202678,2007,22,0,0
141,0.291722697,0.190567464,10.11314011,1.106722351,90.48744299,0.077182499,0.006502122,84.54,12.68151188,6.224558353,0.449232489,0.002992173,50.52,37.75,0.301154174,0.007283794,0.46174725,2008,22,0,0
142,0.305211408,0.236692876,10.15498543,1.645100259,91.86894355,0.051332183,0.006251411,84.88,12.93002033,6.23636961,0.444599301,0.003530246,48.24,39.75,0.261705978,0.006417365,0.612257178,2009,22,0,0
143,0.334032729,0.483424008,10.34467411,1.325920664,88.44997719,0.051571073,0.00714615,83.09,13.13629436,6.253829002,0.436454177,0.003672361,50.62,37.91,0.234829401,0.005543922,0.657289783,2010,22,0,0
144,0.322564357,0.639022171,10.4927454,1.310735789,89.62381899,0.05366036,0.007314994,93.24,13.35129642,6.259581566,0.434131742,0.005538361,52.56,36,0.205702044,0.00428408,0.591981169,2011,22,0,1.098612309
145,0.322517269,0.635367513,10.57000828,1.406138881,89.438562,0.052376342,0.007992915,49.95,13.49986076,6.272877216,0.428533047,0.002749951,52.59,36.06,0.236782611,0.004739478,0.67268306,2012,22,0,1.386294365
146,0.336782369,0.62344265,10.59563446,1.550424181,90.07201741,0.05282643,0.00843229,99.58,13.62918091,6.285997868,0.422908664,0.004411201,52.27,37.34,0.199964927,0.00587013,0.760755331,2013,22,0,1.386294365
147,0.36890064,0.421528339,9.674137115,0.946170195,59.20537664,0.016446442,0.016737724,96.09,11.85468388,5.817111015,0.344776869,0.004997501,42.18,33.73,0.200197366,0.005193786,0.268441917,2007,23,0,0
148,0.399657872,0.230208963,9.862717628,0.892033181,61.46153812,0.018045261,0.014029175,96.09,11.89723492,5.823045731,0.343558669,0.005845748,44.6,32.61,0.205591949,0.005170093,0.271827455,2008,23,0.693147182,0
149,0.439841668,0.305137008,10.02109241,1.092593905,60.78235127,0.010661323,0.013029403,96.08,12.29791737,5.840641499,0.342149228,0.006320908,42.85,36.38,0.185754823,0.006295795,0.371020535,2009,23,0.693147182,0
150,0.226490398,0.243367344,8.918516159,2.279647008,87.59979958,0.104182579,0.007826717,66.8,11.48205376,5.153291702,0.232298285,0.002167787,41.35,33.65,0.166369704,0.002002016,0.549903532,2006,25,0,0.693147182
151,0.240601373,0,9.192584038,2.071038953,88.98465508,0.079680629,0.00939614,66.8,11.52171707,5.153291702,0.232243657,0.00314095,44.62,30.84,0.175134384,0.009320086,0.688175942,2007,25,0,0.693147182
152,0.259127782,0.248480305,9.481435776,1.767955319,91.32745006,0.060023975,0.007806429,66.8,12.08841419,5.153291702,0.231725916,0.006777692,48.26,29.06,0.163750909,0.008685929,0.790401006,2008,25,0,0
153,0.256486023,0.190567464,9.66294384,1.933079377,90.52920682,0.059788048,0.009667136,66.79,12.18808174,5.159055233,0.230589613,0.003962102,50.14,30.17,0.128811427,0.006938812,0.879022433,2009,25,0,0.693147182
154,0.281878546,0.367563605,10.20088482,1.722494841,93.54950877,0.042749362,0.011335588,65.86,12.59247684,5.153291702,0.231671557,0.006666667,51.25,27.76,0.142079498,0.010428356,0.732922134,2011,25,0,0.693147182
155,0.26134093,0.581146061,10.33413315,1.76820375,96.10991276,0.042837885,0.012412674,55.53,12.73670101,5.153291702,0.231943622,0.00413679,49.49,28.24,0.1704708,0.009840946,0.776168704,2012,25,0,0
156,0.266863277,0.661474526,10.29201031,1.873455655,97.1316583,0.040909468,0.012980977,57.96,12.79385948,5.147494316,0.232695132,0.005499761,49.86,28.37,0.143063142,0.007232679,0.817980231,2013,25,0.693147182,0.693147182
157,0.560972041,0.237541199,9.477385521,1.551017056,23.56048757,0.553650734,0.016450094,99.94,11.46163177,6.695798874,0.631679296,0.007199557,56.2,34.29,0.227321911,0.004688811,0.332516504,2006,26,0.693147182,0
158,0.593811316,0.248939484,9.760540962,1.43838362,27.02329827,0.349972039,0.014410669,99.94,11.81893826,6.716594696,0.620778501,0.009678839,56.77,35.58,0.237520409,0.011506651,0.30642423,2008,26,0,0
159,0.647184223,0.190567464,9.835262299,2.000896328,28.97645335,0.396550366,0.014395159,99.94,12.13134956,6.723832607,0.616541922,0.006882771,54.95,37.64,0.223389558,0.011341267,0.331594199,2009,26,0,0
160,0.735773658,0.35645023,9.983361244,1.530131172,60.18386315,0.462744974,0.01359727,99.93,12.41349316,6.720220089,0.609452248,0.004958993,55.31,37.47,0.201814545,0.007918988,0.326831927,2010,26,0,0
161,0.751735672,0.205743119,10.09282589,1.479754697,54.3331622,0.417244284,0.012564994,99.92,12.60484886,6.727431774,0.605022848,0.006763444,54.53,38.37,0.206128796,0.01135213,0.307377373,2011,26,0,0
162,0.529163245,0.409226507,10.28281403,1.566940816,62.49854218,0.310893216,0.008020644,99.86,12.89921951,6.744059086,0.595059872,0.007030303,55.86,37.1,0.260888362,0.006693969,0.325021212,2013,26,0.693147182,0
163,0.543808082,0.449298233,10.35143757,1.601351202,38.20870961,0.247182849,0.007889642,99.8,12.87390232,6.749931335,0.591517866,0.008858891,54.83,38.02,0.242289785,0.005133641,0.368155896,2014,26,0.693147182,0
164,0.337300054,0.227857992,9.434843063,1.16227154,93.25313833,0.040948174,0.03904656,46.8,11.78025436,5.476463318,0.468662262,0.005328839,49.16,35,0.173368744,0.002159317,0.402481502,2006,27,0,0.693147182
165,0.290643866,0.21708928,9.448411942,1.720877184,93.11833478,0.031485113,0.002130796,4.54,11.57568455,4.521788597,0.393170387,0.004740765,52.46,29.79,0.188383306,0.001973265,0.53858591,2006,29,0,0.693147182
166,0.297597499,0.240224525,9.703633308,1.654321833,92.66567885,0.03428761,0.00152481,4.54,11.92435265,4.532599449,0.38976261,0.003901895,56.32,27.1,0.245897953,0.009287629,0.542470597,2007,29,0,0.693147182
167,0.318918234,0.235323861,10.00775719,1.899885228,90.79756972,0.020795489,0.00601847,4.55,12.21795177,4.543294907,0.384501636,0.006581435,51.61,33.48,0.2095673,0.0073377,0.746206883,2009,29,0,0
168,0.320508455,0.190567464,10.15420723,2.085377337,88.46220408,0.024286717,0.005325974,4.56,12.44867802,4.543294907,0.383419126,0.005693102,51.04,33.28,0.191934351,0.006637357,0.845128683,2010,29,0,0
169,0.336169362,0.205105081,10.3642292,1.853710641,86.1516885,0.011012177,0.003331174,4.6,12.73628044,4.553876877,0.382046491,0.005985195,54.83,30.18,0.201695067,0.007122129,0.72251536,2011,29,0,0
170,0.284005953,0,10.42794991,1.971673664,87.60138452,0.008140409,0.00696611,4.74,12.92391205,4.553876877,0.379410982,0.008491848,52.91,31.42,0.218239603,0.006660396,0.843331447,2012,29,0,0
171,0.289653496,0.212958023,10.42385769,2.130387691,87.48285318,0.012454299,0.002014105,5.49,12.92391205,4.553876877,0.378206819,0.009372518,51.08,32.38,0.201848833,0.008183247,0.944975743,2013,29,0,0
172,0.548178619,0,9.211040497,1.960265201,92.98402159,0.045150452,0.033893478,85.57,10.26430416,5.247024059,0.413775533,0.005666276,38.07,40,0.182559781,0.000519244,0.699839342,2006,30,0,0
173,0.491956702,0,9.301003456,1.846708196,92.18387214,0.031920524,0.03912947,96.04,10.68205547,5.25227356,0.411340326,0.004951561,37.65,40.98,0.161039565,0.00471877,0.885104086,2007,30,0,0
174,0.505229659,0,9.557257652,1.81552183,92.01623301,0.039151016,0.038291903,84.43,10.71703625,5.257495403,0.408985078,0.004618474,40.83,38.8,0.168245986,0.006137519,0.932377859,2008,30,0,0
175,0.495090699,0,9.758172989,1.858117363,90.89214528,0.054733758,0.033188495,97.5,11.14888096,5.262690067,0.406554908,0.003951082,42.47,40.85,0.143619314,0.010235691,1.048328187,2009,30,0,0
176,0.40621686,0.302042276,9.972873688,2.038791214,91.47425761,0.048050136,0.036378503,83.02,11.63011265,5.267858028,0.405085385,0.004803997,46.61,38.2,0.141895701,0.014998825,1.186258721,2010,30,0,0
177,0.374833436,0.442483932,10.17903423,2.015827615,90.28343256,0.044654697,0.031344812,99.35,11.74259949,5.272999763,0.402726144,0.006947591,49.54,35.34,0.162547101,0.011519953,0.785516427,2011,30,0,1.098612309
178,0.348739565,0.615005612,10.25885201,2.155576088,85.86824737,0.054956261,0.035113698,100,12.10071182,5.278114796,0.401482403,0.006653831,48.8,36.62,0.146103993,0.013688042,0.998335083,2013,30,0,1.386294365
179,0.240065787,0.190567464,9.185125351,1.429050891,96.25501158,0.056008181,0.004676816,19.06,10.83269405,3.912023067,0.308744818,0.004980346,41.19,35.71,0.185877628,0.00144466,0.731935948,2006,31,0,0
180,0.258551904,0.244181842,9.508294106,1.313169284,96.28804144,0.053457965,0.0035344,20.54,11.1601429,3.912023067,0.306999147,0.005222472,47.46,31.96,0.217937601,0.004203847,0.717292164,2007,31,0,0
181,0.267639785,0.208405107,9.755103111,1.191930756,95.40442565,0.041979309,0.002975973,18.82,11.57777691,3.912023067,0.304497361,0.006752731,49.87,31.05,0.211042471,0.003721776,0.687368312,2008,31,0,0
182,0.26568596,0.356310159,9.954037666,1.276323798,94.48666713,0.038191662,0.003769854,20.85,11.74006081,3.931825638,0.302706927,0.005706725,49.45,34.24,0.209826194,0.003712607,0.717530547,2009,31,0.693147182,0
183,0.258016647,0.491804719,10.12898827,1.238551658,95.54427777,0.020166483,0.003556852,18.5,12.15267181,3.931825638,0.303665847,0.006766642,51.24,32.43,0.211981613,0.003627179,0.769182713,2010,31,0.693147182,0.693147182
184,0.240223757,0.577701688,10.50122452,1.191810197,92.90606007,0.031185726,0.000455331,18.07,12.57763577,3.931825638,0.301387697,0.005678233,55.37,29.5,0.205152718,0.003567937,0.842569108,2012,31,0,1.098612309
185,0.490180734,0,9.031930923,1.059298597,91.87219833,0.22733584,0.022297253,68.91,10.37972164,4.897840023,0.227272734,0.00571577,34.32,31.44,0.199131487,0.001778796,0.366208108,2006,32,0,0
186,0.492387592,0,9.28970623,1.045027332,93.06606625,0.305747224,0.028363431,68.96,10.45955372,4.919981003,0.223732531,0.003357753,33.69,33.43,0.177843773,0.00574629,0.496613009,2007,32,0,0
187,0.479978913,0,9.411319733,1.077942829,94.39123376,0.421035401,0.027956073,68.82,10.70542145,4.927253723,0.220833331,0.009672387,35.62,33.88,0.180229063,0.006303033,0.485226425,2008,32,0,0
188,0.493694283,0,9.541153908,1.323316648,95.61814007,0.643619621,0.013230825,69.21,12.05629539,4.934473991,0.219044477,0.005538705,35.29,36.15,0.158011636,0.005682629,0.71845227,2009,32,0,0
189,0.430433996,0,9.830002785,1.20855312,95.45534043,0.64475939,0.003538567,68.16,11.370924,4.941642284,0.217793301,0.004852509,38,32.73,0.160216757,0.005532335,0.787120087,2010,32,0,0
190,0.385921405,0,10.10875225,1.164957127,95.01196533,0.666527242,0.002938875,71.08,11.72710896,4.955827236,0.21492295,0.006420709,40.14,30.39,0.197196172,0.007436332,0.749676018,2011,32,0,0
191,0.364164745,0,10.17686749,1.276153313,94.98506109,0.848944259,0.004294352,63.34,11.77528954,4.948760033,0.215973914,0.006556061,40.9,32.16,0.210933587,0.008903923,0.904772308,2012,32,0,0
192,0.32728425,0.190567464,10.07192135,1.360836483,83.5078394,1.088730205,0.004848594,53.1,11.91839027,4.955827236,0.215010136,0.004604758,42.46,31.98,0.208405542,0.009616654,0.771156843,2013,32,0,0
193,0.412225164,0.534990489,10.37173939,1.380993241,99.09084981,1.389241567,0.005983742,65.41,11.98292923,4.962844849,0.21353747,0.004057869,42.7,34.61,0.205167451,0.010754541,0.844418611,2014,32,0,0
194,0.286868524,0,9.048173904,1.500549437,58.50241932,0.08469433,0.027853863,96.14,11.35012436,5.783825397,0.434100777,0.002976026,38.65,35.02,0.220983145,0.00282943,0.401375701,2006,33,0,0
195,0.305217802,0.534990489,9.546955109,1.678606419,59.00867166,0.081558074,0.011062439,96.13,11.74957752,5.808142662,0.42420876,0.003810976,45.49,31.17,0.15702667,0.006895753,0.910906142,2009,33,0,0
196,0.303482812,0.838136256,9.982021332,1.752939456,56.29844672,0.0859301,0.027551824,96.07,12.47718716,5.814130306,0.421726644,0.004675197,51.69,27.93,0.162062961,0.009507371,0.811450258,2011,33,1.386294365,1.098612309
197,0.39646348,0,8.861066818,1.551930407,74.20169388,0.003342842,0.000617201,96.83,11.11865234,5.966146946,0.365155488,0.004045734,37.37,31.21,0.168260354,0.001844755,0.564632038,2006,34,0,0
198,0.390795293,0,9.101640701,1.409117313,73.95534696,0.005593999,0.001936671,96.83,11.48153782,5.971261978,0.363015503,0.005857513,39.12,28.84,0.200129312,0.005782127,0.600679085,2007,34,0,0
199,0.35430098,0,9.38555336,1.963111609,79.87022007,0.008494605,0.001780965,96.84,11.96203136,5.981414318,0.358902603,0.004605556,45.26,28.64,0.184452673,0.004921496,0.747036126,2009,34,0,0
200,0.321869544,0.302042276,9.590351105,1.543614953,76.66910166,0.005842308,0.004173077,96.88,12.33505058,6.023447514,0.344279289,0.005853659,50,26.2,0.178654871,0.004851801,0.734036374,2010,34,0,0
201,0.235102586,0,9.803777695,1.801512653,74.43473311,0.01563001,0.002385452,99.81,12.82125854,6.028278351,0.343222797,0.006194901,53.14,25.46,0.218362648,0.005408639,0.782035689,2013,34,0,0
202,0.224747686,0.562042236,11.01028252,0.763033983,88.86366042,0.021812652,0.002179002,96.61,12.58141518,4.84418726,0.519866347,0.006099886,85.64,11.22,0.140927392,0.000512848,0.239258015,2006,36,0,0
203,0.231864239,0.75329113,11.11484814,0.751298004,86.93081497,0.028336225,0.003866933,96.62,12.70599937,4.85981226,0.512145162,0.005464481,84.97,12.01,0.224064017,0.012211883,0.266696834,2007,36,0,1.098612309
204,0.225228069,0.786689281,11.29793644,0.653612901,86.01730208,0.025623735,0.003659014,96.61,12.82568073,4.875197411,0.504995823,0.006356774,85.08,11.8,0.208548234,0.010733524,0.271736502,2008,36,0,1.386294365
205,0.227350875,0.75658375,11.23938274,1.032688199,86.50518904,0.035524362,0.004510063,96.63,12.94757938,4.88280201,0.499696612,0.0037826,78.68,17.53,0.193678346,0.011310148,0.355425057,2009,36,0,1.386294365
206,0.226469002,1.123414516,11.54806137,0.679535612,82.52165044,0.035981664,0.0080735,96.57,12.84759712,4.88280201,0.500357389,0.005568815,82.24,14.48,0.17916349,0.009469824,0.357253195,2010,36,1.386294365,0.693147182
207,0.284590263,0.302042276,9.470394135,2.874552324,85.03110202,0.028725063,0.00610712,78.69,12.08459949,5.379897118,0.578715086,0.006890612,52.23,41.84,0.189890691,0.002078632,0.394276196,2006,37,0.693147182,0
208,0.298662059,0.484680027,9.65380764,2.801953156,85.83795023,0.04159341,0.009947159,78.69,12.18332577,5.389071941,0.572037995,0.005817028,52.46,41.87,0.209944255,0.008259165,0.437599738,2007,37,0.693147182,0
209,0.300129057,0.462805003,9.796681404,2.913387327,84.63941433,0.028872748,0.011218198,78.69,12.17528343,5.398162842,0.567307711,0.007637563,52.92,41.74,0.219254046,0.007684537,0.485462938,2008,37,0.693147182,0
210,0.290166091,0.481025755,9.836812973,3.910887338,85.03215668,0.022340051,0.010505552,78.69,12.40075874,5.407171726,0.560836494,0.002586844,47.69,47.09,0.25935479,0.006301625,0.737024047,2009,37,0,0.693147182
211,0.287662849,0.646441877,9.969696999,3.241327644,86.29321512,0.055220428,0.015272266,78.69,12.41380978,5.416100502,0.557462752,0.009174312,48.69,46.1,0.250284127,0.006742228,0.779539581,2010,37,0,0.693147182
212,0.292092233,0.789964259,10.14017868,2.997882576,85.7214998,0.033017071,0.008142674,78.69,12.64463425,5.420535088,0.555032909,0.004803493,50.73,43.76,0.200941326,0.006257975,0.78820817,2011,37,0,0.693147182
213,0.255889257,0.841293275,10.23333073,2.989572657,84.08562872,0.034155315,0.01424296,78.69,12.94801044,5.420535088,0.554164052,0.00481996,50.7,43.96,0.237327566,0.005566678,0.893062482,2012,37,0.693147182,0
214,0.246247903,0.799701571,10.26489639,3.31734384,83.78392065,0.03060971,0.010533991,90.86,13.12236309,5.476463318,0.524444461,0.008987286,47.09,47.25,0.170515438,0.004943659,1.071157522,2013,37,0.693147182,0
215,0.284496889,0.410037935,9.858437538,1.761407867,85.19682255,0.333390224,0.024089007,34.73,11.90368938,5.087596416,0.432454705,0.003330373,45.11,40.59,0.180348726,0.010198385,0.503558544,2007,38,0,0
216,0.294953793,0.534803569,10.05289841,1.599323451,85.08208359,0.232026889,0.037697487,34.35,12.43400478,5.081404209,0.432632893,0.003752932,47.09,39.2,0.19227867,0.00853426,0.62427531,2008,38,0,0
217,0.294193155,0.62947315,10.12798977,2.181352878,87.21003526,0.226165149,0.056223643,35.26,12.48786259,5.0689044,0.432739854,0.002513049,48.2,37.48,0.137345669,0.006414197,0.809885451,2009,38,0,0
218,0.283304166,0.658571422,10.30537987,1.915011,89.51909553,0.271982421,0.065431586,33.12,12.61818218,5.062594891,0.435034811,0.003697834,51.2,35.07,0.13546786,0.006436847,0.924537805,2010,38,0,0
219,0.285792484,0.606336772,10.5143671,1.845800162,89.0721809,0.281846376,0.073906425,38.43,13.58810806,5.062594891,0.43550393,0.003464203,51.49,35.04,0.14460507,0.007696601,0.776725628,2011,38,0,0
220,0.288401577,0.836014628,10.73937035,1.942538511,92.04299572,0.286150251,0.061530618,96.2,12.84792614,5.056245804,0.438047558,0.005918507,49.43,37.22,0.122531679,0.009626534,0.906400852,2013,38,0,0.693147182
